-43.26,-95.40,214.18,-15.82,-79.65,-26.16,2577.15,,,,,,,,,,,,,,,,,
-77.28,-32.68,96.42,-79.65,16784.22,-98.33,,,,,,,,,,,,,,,,,,
-67.40,16.41,,,,,,,,,,,,,,,,,,,,,,
-20.82,-46.95,-35.96,39.04,378.77,-93.88,-48.85,1206.16,-17.09,-47.85,,,,,,,,,,,,,,
-50.41,-64.94,-45.83,,,,,,,,,,,,,,,,,,,,,
-62.47,-96.33,401.24,19.74,,,,,,,,,,,,,,,,,,,,
72.20,,,,,,,,,,,,,,,,,,,,,,,
-77.40,-44.06,506.76,-1.09,-55.76,,,,,,,,,,,,,,,,,,,
-97.96,3730.16,-98.79,91.08,658.35,,,,,,,,,,,,,,,,,,,
-56.18,136.89,,,,,,,,,,,,,,,,,,,,,,
-59.42,-26.64,-64.87,17.85,-59.30,638.38,-83.64,185.73,22.69,,,,,,,,,,,,,,,
47.87,-79.65,-1.55,-52.60,807.78,,,,,,,,,,,,,,,,,,,
17.28,-69.89,-97.73,,,,,,,,,,,,,,,,,,,,,
72.20,,,,,,,,,,,,,,,,,,,,,,,
320.76,,,,,,,,,,,,,,,,,,,,,,,
14.21,-87.19,-79.65,638.38,,,,,,,,,,,,,,,,,,,,
-34.20,120.08,-9.84,-78.93,219.25,,,,,,,,,,,,,,,,,,,
-93.09,-49.99,,,,,,,,,,,,,,,,,,,,,,
44.29,-95.34,450.20,-79.65,589.15,-18.05,,,,,,,,,,,,,,,,,,
132.91,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-82.83,902.69,,,,,,,,,,,,,,,,,,,,,,
-39.84,-79.65,-1.55,,,,,,,,,,,,,,,,,,,,,
30.38,46.86,-38.25,9.44,17.85,3003.21,-99.34,495.88,,,,,,,,,,,,,,,,
138.69,,,,,,,,,,,,,,,,,,,,,,,
-35.21,-79.65,-1.55,,,,,,,,,,,,,,,,,,,,,
116.74,-92.05,611.63,-22.71,-69.24,205.12,-34.53,-79.65,712.21,-62.81,97.26,-40.57,,,,,,,,,,,,
-2.63,-79.65,343.03,,,,,,,,,,,,,,,,,,,,,
2.68,-79.65,589.15,-48.61,,,,,,,,,,,,,,,,,,,,
-96.08,-25.30,1667.77,-18.09,-93.79,-22.25,374.85,-49.44,33.02,,,,,,,,,,,,,,,
79.11,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-11.88,,,,,,,,,,,,,,,,,,,,,,,
-98.50,1810.68,-91.99,40.06,96.42,-79.65,-6.70,480.38,-91.38,538.50,-20.76,,,,,,,,,,,,,
-83.27,47.31,-79.65,712.21,-94.26,146.63,390.76,,,,,,,,,,,,,,,,,
859.33,407.13,-98.37,-15.82,-91.65,8292.88,-92.90,,,,,,,,,,,,,,,,,
49.20,-85.77,958.92,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-98.09,489.26,-79.65,367.64,20.77,,,,,,,,,,,,,,,,,,,
-97.34,19.58,11.88,585.90,-56.25,33.02,,,,,,,,,,,,,,,,,,
-80.39,,,,,,,,,,,,,,,,,,,,,,,
-95.90,-1.79,-18.60,133.82,-95.01,1110.37,,,,,,,,,,,,,,,,,,
-93.29,17.36,-81.03,390.76,,,,,,,,,,,,,,,,,,,,
-45.72,352.36,-79.65,-1.55,,,,,,,,,,,,,,,,,,,,
-53.25,60.49,9.37,-66.64,80.85,-35.73,314.48,21.95,-90.85,365.25,-41.65,-40.07,65.89,86.13,-42.70,-7.36,-20.87,232.60,,,,,,
-46.23,-59.30,72.29,63.91,,,,,,,,,,,,,,,,,,,,
-99.16,123.75,31.90,127.50,,,,,,,,,,,,,,,,,,,,
-94.60,-29.38,144.84,,,,,,,,,,,,,,,,,,,,,
-87.93,197.92,,,,,,,,,,,,,,,,,,,,,,
-94.95,2828.25,,,,,,,,,,,,,,,,,,,,,,
-84.20,101.73,,,,,,,,,,,,,,,,,,,,,,
-61.76,,,,,,,,,,,,,,,,,,,,,,,
17.13,-79.65,-1.55,-52.60,505.19,,,,,,,,,,,,,,,,,,,
72.20,,,,,,,,,,,,,,,,,,,,,,,
-88.85,489.26,-79.65,-1.55,473.68,,,,,,,,,,,,,,,,,,,
-93.30,-79.65,219.96,-85.42,146.63,390.76,,,,,,,,,,,,,,,,,,
84.56,-91.19,-18.84,46.50,41.18,6.41,-79.21,,,,,,,,,,,,,,,,,
-88.59,5.51,,,,,,,,,,,,,,,,,,,,,,
-92.14,489.26,-49.12,106.75,-77.73,390.76,,,,,,,,,,,,,,,,,,
62.38,-40.44,-64.31,36.80,-57.54,303.95,-1.79,-79.65,-1.55,499.54,,,,,,,,,,,,,,
72.20,,,,,,,,,,,,,,,,,,,,,,,
-37.74,-79.65,416.86,,,,,,,,,,,,,,,,,,,,,
-59.89,-88.92,468.76,,,,,,,,,,,,,,,,,,,,,
-93.82,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
1256.45,-98.10,321.10,-79.65,644.85,-68.30,,,,,,,,,,,,,,,,,,
320.76,,,,,,,,,,,,,,,,,,,,,,,
-91.47,194.63,-81.01,23.32,,,,,,,,,,,,,,,,,,,,
-98.92,-47.24,753.14,-46.66,33.02,,,,,,,,,,,,,,,,,,,
20.81,97.57,,,,,,,,,,,,,,,,,,,,,,
2323.67,-83.63,32.62,,,,,,,,,,,,,,,,,,,,,
44.29,-84.90,-15.82,-79.65,293.80,241.27,-86.82,,,,,,,,,,,,,,,,,
-58.58,-5.75,489.26,-97.09,1066.22,-28.24,-86.25,,,,,,,,,,,,,,,,,
-56.04,-71.49,44.21,175.10,-79.65,146.13,19.91,,,,,,,,,,,,,,,,,
-88.50,-73.48,226.13,-13.14,-74.72,219.25,,,,,,,,,,,,,,,,,,
123.75,295.71,-24.17,,,,,,,,,,,,,,,,,,,,,
-35.21,-79.97,-5.21,,,,,,,,,,,,,,,,,,,,,
-91.86,-53.34,,,,,,,,,,,,,,,,,,,,,,
-94.73,268.92,-9.00,,,,,,,,,,,,,,,,,,,,,
-41.26,-95.53,3774.79,,,,,,,,,,,,,,,,,,,,,
-88.45,-76.66,489.26,500.33,,,,,,,,,,,,,,,,,,,,
56.42,,,,,,,,,,,,,,,,,,,,,,,
-54.45,-76.41,-13.74,-1.55,923.82,-18.02,,,,,,,,,,,,,,,,,,
-98.45,736.83,-86.25,515.47,,,,,,,,,,,,,,,,,,,,
-76.77,-79.65,-1.55,-52.60,,,,,,,,,,,,,,,,,,,,
-99.03,1767.44,-64.58,-5.21,,,,,,,,,,,,,,,,,,,,
-55.96,-79.65,-1.55,,,,,,,,,,,,,,,,,,,,,
-31.22,,,,,,,,,,,,,,,,,,,,,,,
-98.64,123.75,454.00,-45.83,33.02,,,,,,,,,,,,,,,,,,,
-94.30,,,,,,,,,,,,,,,,,,,,,,,
-95.55,,,,,,,,,,,,,,,,,,,,,,,
-81.12,468.14,-93.93,,,,,,,,,,,,,,,,,,,,,
-39.84,-79.65,23.06,,,,,,,,,,,,,,,,,,,,,
-97.30,848.89,-36.39,-96.48,89.59,41.25,756.92,,,,,,,,,,,,,,,,,
-89.65,-6.70,-20.86,-36.80,,,,,,,,,,,,,,,,,,,,
-43.12,202.59,,,,,,,,,,,,,,,,,,,,,,
-60.74,36.80,-57.54,371.27,-15.82,-79.65,72.29,63.91,-16.39,,,,,,,,,,,,,,,
-93.11,421.36,,,,,,,,,,,,,,,,,,,,,,
-49.66,-79.65,343.03,27.48,,,,,,,,,,,,,,,,,,,,
-72.11,18.06,-13.11,,,,,,,,,,,,,,,,,,,,,
-92.78,-59.70,920.70,-95.02,1626.24,-40.14,111.58,617.34,-98.02,242.95,1930.13,-95.41,-60.38,214.79,,,,,,,,,,
-86.14,,,,,,,,,,,,,,,,,,,,,,,
-35.21,-79.65,-1.55,,,,,,,,,,,,,,,,,,,,,
-96.42,-95.14,21981.05,,,,,,,,,,,,,,,,,,,,,
-29.38,-15.82,-79.65,515.31,-89.29,756.92,,,,,,,,,,,,,,,,,,
-79.33,-26.84,,,,,,,,,,,,,,,,,,,,,,
17.85,-79.65,1155.24,-81.19,,,,,,,,,,,,,,,,,,,,
138.69,,,,,,,,,,,,,,,,,,,,,,,
44.54,-21.92,-53.77,-1.79,-79.65,736.83,-32.51,,,,,,,,,,,,,,,,,
-54.18,427.95,,,,,,,,,,,,,,,,,,,,,,
72.20,,,,,,,,,,,,,,,,,,,,,,,
-83.17,786.97,-25.24,-36.99,-43.80,-43.92,46.73,-46.43,762.00,-43.44,88.43,6.17,28.58,-72.54,286.64,325.92,,,,,,,,
212.58,-24.46,160.68,,,,,,,,,,,,,,,,,,,,,
-79.93,-71.89,,,,,,,,,,,,,,,,,,,,,,
-76.06,,,,,,,,,,,,,,,,,,,,,,,
-85.87,224.65,-5.21,-51.74,,,,,,,,,,,,,,,,,,,,
-82.83,902.69,,,,,,,,,,,,,,,,,,,,,,
-97.76,249.97,-19.31,,,,,,,,,,,,,,,,,,,,,
-85.02,-18.84,89.59,,,,,,,,,,,,,,,,,,,,,
1043.21,,,,,,,,,,,,,,,,,,,,,,,
-55.77,-1.79,-79.65,-1.55,-5.21,219.25,,,,,,,,,,,,,,,,,,
-12.37,-79.65,-1.55,-52.60,1412.96,,,,,,,,,,,,,,,,,,,
72.20,,,,,,,,,,,,,,,,,,,,,,,
-38.11,-81.63,320.60,-19.97,607.11,-95.59,146.63,2.58,,,,,,,,,,,,,,,,
-97.80,1232.18,-94.87,636.57,-84.09,-74.42,2755.06,-98.37,4220.21,-88.29,,,,,,,,,,,,,,
-98.65,1945.03,,,,,,,,,,,,,,,,,,,,,,
47.26,-80.26,130.11,-89.80,296.78,7118.80,-8.42,14.86,366.23,,,,,,,,,,,,,,,
-92.56,200.06,-62.70,470.87,,,,,,,,,,,,,,,,,,,,
-64.47,-0.41,838.30,-85.36,9.44,162.95,96.42,-79.65,553.08,-43.47,7.11,,,,,,,,,,,,,
-69.18,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
6.15,,,,,,,,,,,,,,,,,,,,,,,
-75.68,34.22,230.57,-94.26,260.02,,,,,,,,,,,,,,,,,,,
-80.32,693.42,-79.65,-1.55,,,,,,,,,,,,,,,,,,,,
-60.96,,,,,,,,,,,,,,,,,,,,,,,
320.76,,,,,,,,,,,,,,,,,,,,,,,
-90.98,203.71,47.31,-79.65,244.58,-66.60,390.76,,,,,,,,,,,,,,,,,
-11.87,-92.33,-87.01,683.14,258.03,-76.05,,,,,,,,,,,,,,,,,,
-83.02,2551.65,-96.51,-45.83,33.02,,,,,,,,,,,,,,,,,,,
490.28,4.27,221.01,,,,,,,,,,,,,,,,,,,,,
-74.13,-79.65,23.06,,,,,,,,,,,,,,,,,,,,,
-96.89,11.88,500.17,,,,,,,,,,,,,,,,,,,,,
-68.93,,,,,,,,,,,,,,,,,,,,,,,
-95.53,-91.02,235.63,497.96,-66.54,,,,,,,,,,,,,,,,,,,
-61.76,,,,,,,,,,,,,,,,,,,,,,,
138.69,,,,,,,,,,,,,,,,,,,,,,,
-87.20,-37.09,-67.65,490.70,113.28,-97.38,249.22,156.44,,,,,,,,,,,,,,,,
138.69,,,,,,,,,,,,,,,,,,,,,,,
-78.47,-66.10,489.26,-79.65,564.57,6.23,,,,,,,,,,,,,,,,,,
-97.20,571.45,,,,,,,,,,,,,,,,,,,,,,
328.46,-64.83,-60.38,,,,,,,,,,,,,,,,,,,,,
62.38,-40.44,-73.23,118.89,-64.62,303.95,-1.79,-79.65,170.74,161.62,74.88,,,,,,,,,,,,,
22.83,-72.03,111.05,160.68,,,,,,,,,,,,,,,,,,,,
-71.74,114.77,-56.65,-84.98,-27.04,-56.91,2977.22,1447.10,-96.83,200.00,296.84,,,,,,,,,,,,,
195.29,-78.81,-44.06,137.43,152.78,-55.76,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-85.41,158.94,1164.66,-94.32,252.33,-79.65,195.35,91.23,,,,,,,,,,,,,,,,
-90.60,1486.97,73.77,-88.05,142.98,-82.67,1133.33,-98.35,2681.22,-89.85,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-41.48,274.81,-80.97,60.65,-36.69,-34.53,-5.64,50.96,59.94,-38.44,170.84,-22.00,-70.95,-4.76,40.22,-5.94,,,,,,,,
138.69,,,,,,,,,,,,,,,,,,,,,,,
-75.88,79.16,41.26,666.03,-98.43,170.74,261.94,,,,,,,,,,,,,,,,,
-85.49,1189.45,322.36,,,,,,,,,,,,,,,,,,,,,
51.83,-49.74,-79.65,1425.98,-90.83,1100.06,7.89,-87.30,22.69,-16.39,,,,,,,,,,,,,,
-58.67,-76.24,54.13,-51.59,,,,,,,,,,,,,,,,,,,,
-92.59,421.36,,,,,,,,,,,,,,,,,,,,,,
-97.96,79.38,96.42,-79.65,367.64,27.42,,,,,,,,,,,,,,,,,,
-35.21,-79.65,-1.55,,,,,,,,,,,,,,,,,,,,,
-48.63,-1.79,-73.48,437.08,-85.94,468.76,-52.92,-12.69,22.69,,,,,,,,,,,,,,,
-85.33,173.30,-79.65,96.90,43.42,,,,,,,,,,,,,,,,,,,
-91.14,1747.14,-24.82,,,,,,,,,,,,,,,,,,,,,
79.11,,,,,,,,,,,,,,,,,,,,,,,
138.69,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
6300.45,-74.38,151.97,-93.76,29.39,1401.37,-92.33,390.76,,,,,,,,,,,,,,,,
198.03,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-55.43,73.94,-75.53,99.74,-57.07,86.23,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-90.60,1690.53,,,,,,,,,,,,,,,,,,,,,,
-23.85,734.96,,,,,,,,,,,,,,,,,,,,,,
-84.67,-34.89,-70.83,378.88,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-39.84,-79.65,,,,,,,,,,,,,,,,,,,,,,
-82.10,219.25,,,,,,,,,,,,,,,,,,,,,,
-68.12,370.72,-96.57,,,,,,,,,,,,,,,,,,,,,
-18.39,140.37,,,,,,,,,,,,,,,,,,,,,,
-42.27,1274.93,-2.94,,,,,,,,,,,,,,,,,,,,,
-82.93,37.88,69.56,256.92,-20.87,,,,,,,,,,,,,,,,,,,
-98.12,-20.52,468.76,,,,,,,,,,,,,,,,,,,,,
-86.20,2478.89,-42.47,-81.38,-51.36,25.89,303.95,-50.90,-49.12,126.44,-0.23,,,,,,,,,,,,,
-31.40,-71.94,269.59,-94.49,506.43,-92.31,152.99,,,,,,,,,,,,,,,,,
-96.34,3631.95,,,,,,,,,,,,,,,,,,,,,,
-98.96,145.38,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-85.00,,,,,,,,,,,,,,,,,,,,,,,
118.56,-89.81,96.42,164.55,-96.41,2682.87,,,,,,,,,,,,,,,,,,
-95.88,1110.37,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
254.17,73.79,,,,,,,,,,,,,,,,,,,,,,
-97.30,1078.51,-89.82,293.80,-28.91,101.73,,,,,,,,,,,,,,,,,,
-72.41,,,,,,,,,,,,,,,,,,,,,,,
-90.91,220.12,212.30,-89.95,,,,,,,,,,,,,,,,,,,,
56.42,,,,,,,,,,,,,,,,,,,,,,,
-62.32,2397.99,,,,,,,,,,,,,,,,,,,,,,
7.00,-80.44,296.71,-73.48,-23.27,613.76,-8.48,-13.54,,,,,,,,,,,,,,,,
72.20,,,,,,,,,,,,,,,,,,,,,,,
138.69,,,,,,,,,,,,,,,,,,,,,,,
116.49,,,,,,,,,,,,,,,,,,,,,,,
66.45,460.80,-17.56,-80.36,2272.23,-81.34,-62.61,30.63,,,,,,,,,,,,,,,,
-83.83,351.22,80.83,22.70,-98.19,374.40,168.92,432.87,-85.31,358.37,49.13,-78.14,165.60,-62.13,1204.42,-94.62,1672.20,-67.54,,,,,,
-97.98,-44.01,-52.92,437.33,,,,,,,,,,,,,,,,,,,,
-94.40,5.51,434.90,,,,,,,,,,,,,,,,,,,,,
-55.42,-18.21,,,,,,,,,,,,,,,,,,,,,,
-90.42,-50.77,2649.00,,,,,,,,,,,,,,,,,,,,,
50.54,-41.07,1133.33,-94.26,489.46,-57.98,-71.95,77.27,20.88,63.59,,,,,,,,,,,,,,
320.76,,,,,,,,,,,,,,,,,,,,,,,
-76.47,237.99,-44.90,175.76,-60.09,,,,,,,,,,,,,,,,,,,
-21.79,123.75,111.05,42.19,,,,,,,,,,,,,,,,,,,,
30.01,6.08,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-98.73,123.75,137.43,26.39,,,,,,,,,,,,,,,,,,,,
-68.13,86.80,22.39,685.93,70.06,-83.41,-53.09,82.83,-78.09,162.53,-75.48,129.92,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-55.19,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-97.72,352.84,-19.31,,,,,,,,,,,,,,,,,,,,,
-85.67,-72.51,,,,,,,,,,,,,,,,,,,,,,
73.88,-87.96,296.71,2.23,-80.09,-1.14,132.81,145.38,,,,,,,,,,,,,,,,
-31.11,106.98,-29.23,-71.25,-75.39,89.59,1583.17,-84.97,,,,,,,,,,,,,,,,
-68.80,-8.28,39.72,350.86,-77.24,-32.87,21.05,,,,,,,,,,,,,,,,,
-47.83,316.37,-79.65,23.06,,,,,,,,,,,,,,,,,,,,
40.25,40.32,,,,,,,,,,,,,,,,,,,,,,
1687.41,-92.49,-47.24,152.78,33.02,,,,,,,,,,,,,,,,,,,
-76.48,75.62,-92.58,906.64,-96.12,374.37,-83.83,413.13,192.59,-96.89,-68.25,935.56,,,,,,,,,,,,
-86.86,-60.65,421.36,,,,,,,,,,,,,,,,,,,,,
-80.87,45.11,,,,,,,,,,,,,,,,,,,,,,
-94.87,447.01,-37.62,-68.86,-36.80,33.02,,,,,,,,,,,,,,,,,,
-39.72,-64.87,-15.82,41.54,-85.62,761.44,40.27,-53.26,318.03,,,,,,,,,,,,,,,
-91.05,230.02,737.88,-26.34,-73.48,667.26,64.90,-97.17,538.50,,,,,,,,,,,,,,,
320.76,,,,,,,,,,,,,,,,,,,,,,,
138.69,,,,,,,,,,,,,,,,,,,,,,,
-63.32,,,,,,,,,,,,,,,,,,,,,,,
-88.16,399.43,-79.65,195.35,139.03,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-92.57,1871.98,-94.69,,,,,,,,,,,,,,,,,,,,,
-93.63,4154.77,,,,,,,,,,,,,,,,,,,,,,
-58.13,101.97,-1.79,-79.65,761.44,-83.75,303.46,,,,,,,,,,,,,,,,,
-59.79,-1.79,-79.65,1352.14,-92.07,390.76,,,,,,,,,,,,,,,,,,
-97.05,-6.70,100.06,,,,,,,,,,,,,,,,,,,,,
-24.70,25.22,-84.83,219.25,,,,,,,,,,,,,,,,,,,,
-92.96,-26.34,-9.84,-78.93,26.49,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-89.92,13.46,1424.01,,,,,,,,,,,,,,,,,,,,,
-78.10,96.42,-79.65,441.48,4.30,,,,,,,,,,,,,,,,,,,
44.29,-76.90,-79.65,96.90,-40.05,,,,,,,,,,,,,,,,,,,
-91.91,-6.70,-49.99,1110.37,,,,,,,,,,,,,,,,,,,,
-88.58,-3.85,,,,,,,,,,,,,,,,,,,,,,
81.08,-71.01,-85.45,-57.28,23.32,1249.60,,,,,,,,,,,,,,,,,,
-94.98,96.42,-79.65,441.48,-47.85,,,,,,,,,,,,,,,,,,,
55.33,,,,,,,,,,,,,,,,,,,,,,,
65.19,-36.14,149.83,-87.92,0.20,16.17,44.21,164.55,-65.34,11.93,137.18,-76.84,-56.36,118.26,351.34,,,,,,,,,
-95.59,1194.68,-82.03,2112.31,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-95.97,47.57,355.01,-55.76,,,,,,,,,,,,,,,,,,,,
-78.70,867.08,61.07,-50.74,,,,,,,,,,,,,,,,,,,,
524.21,,,,,,,,,,,,,,,,,,,,,,,
-76.93,552.06,,,,,,,,,,,,,,,,,,,,,,
138.69,,,,,,,,,,,,,,,,,,,,,,,
578.18,,,,,,,,,,,,,,,,,,,,,,,
-98.83,41.52,-91.76,505.19,,,,,,,,,,,,,,,,,,,,
-45.72,352.36,-74.96,-24.17,,,,,,,,,,,,,,,,,,,,
8.91,17.85,-79.65,244.58,63.91,,,,,,,,,,,,,,,,,,,
-28.71,-79.65,413.13,48.69,-62.99,,,,,,,,,,,,,,,,,,,
194.71,-94.17,3572.29,,,,,,,,,,,,,,,,,,,,,
-35.21,-79.65,-1.55,,,,,,,,,,,,,,,,,,,,,
-90.17,76.25,111.59,-46.43,-18.60,170.74,-72.11,-61.90,158.89,,,,,,,,,,,,,,,
-32.38,71.93,72.58,-86.40,-5.31,518.42,-30.48,-20.21,-96.77,6028.04,-56.11,113.42,-87.72,513.36,-81.75,298.28,-70.18,37.15,-86.51,881.82,176.47,-56.95,-26.15,30.66
-95.57,3762.16,,,,,,,,,,,,,,,,,,,,,,
43.06,,,,,,,,,,,,,,,,,,,,,,,
-93.67,-1.79,245.95,-55.12,-93.88,505.19,5.51,514.14,,,,,,,,,,,,,,,,
-17.85,96.42,-29.88,-72.92,202.59,,,,,,,,,,,,,,,,,,,
-59.10,,,,,,,,,,,,,,,,,,,,,,,
76.48,-79.65,293.80,79.27,,,,,,,,,,,,,,,,,,,,
-40.66,-75.86,112.88,10.04,-79.65,170.74,9.01,-16.06,,,,,,,,,,,,,,,,
-90.80,948.59,-92.80,2220.16,-89.15,,,,,,,,,,,,,,,,,,,
-99.02,489.26,-79.65,2016.68,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-35.21,-79.65,-1.55,,,,,,,,,,,,,,,,,,,,,
-75.21,-79.65,-1.55,-52.60,152.99,,,,,,,,,,,,,,,,,,,
-48.62,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-84.94,86.97,244.88,,,,,,,,,,,,,,,,,,,,,
