69.9472,,,,
-6.8414,,,,
,,,,
96.5631,-17.2787,,,
250.6732,,,,
-79.2144,,,,
,,,,
,,,,
-92.5213,128.8096,194.0728,,
,,,,
502.7580,,,,
116.8816,,,,
83.0477,,,,
-90.5524,443.3955,,,
,,,,
,,,,
,,,,
-90.7624,64.8454,,,
,,,,
65.4298,,,,
,,,,
-81.9688,,,,
71.9050,,,,
-68.9067,,,,
,,,,
,,,,
-83.0928,,,,
,,,,
-6.8414,,,,
-93.3207,186.3150,,,
-6.8414,,,,
,,,,
,,,,
,,,,
,,,,
-38.6262,-59.6574,-84.4533,3614.5607,
-93.9990,,,,
168.6007,-85.9921,130.9959,,
97.3055,,,,
,,,,
,,,,
,,,,
,,,,
41.1169,,,,
,,,,
84.8386,,,,
,,,,
,,,,
-10.1591,-59.2374,426.2397,-45.8735,
,,,,
-88.4530,64.8454,,,
-25.8764,,,,
11.8193,-77.5417,242.0513,,
-6.8414,,,,
-34.3935,-59.6574,-84.4533,3614.5607,
,,,,
,,,,
71.9050,,,,
,,,,
,,,,
-67.8223,28.9287,3053.8247,,
,,,,
,,,,
14.2355,,,,
-92.6894,6.4819,129.2066,155.7155,
-3.7361,,,,
,,,,
,,,,
297.2807,,,,
,,,,
4.1185,,,,
58.5490,,,,
-57.8016,74.0797,,,
-57.9764,67.5853,,,
-83.7004,1070.2034,,,
-77.3145,347.5022,,,
,,,,
32.3646,-8.9344,,,
-77.2956,128.3174,,,
,,,,
75.3598,,,,
83.0477,,,,
,,,,
,,,,
78.8670,,,,
-85.4875,883.4581,,,
,,,,
-34.3935,-59.6574,-84.4533,3614.5607,
1.4714,,,,
-33.1523,,,,
-85.0669,226.3448,,,
,,,,
-73.2263,162.5409,-72.2221,788.1756,-40.1956
,,,,
77.5518,,,,
264.6628,,,,
-6.8414,,,,
-86.0037,229.6907,,,
-88.7937,27.2634,559.6703,,
57.8238,,,,
,,,,
,,,,
,,,,
,,,,
-5.9211,,,,
,,,,
-6.8414,,,,
-6.8414,,,,
,,,,
57.8238,,,,
,,,,
,,,,
-78.6803,-36.0711,,,
,,,,
,,,,
,,,,
83.0477,,,,
-97.0385,500.8848,,,
-80.8698,396.2461,66.2151,,
79.8457,,,,
67.6878,,,,
-74.3873,11.8755,,,
,,,,
,,,,
67.2461,,,,
104.0587,-69.2812,,,
,,,,
-85.6340,,,,
,,,,
321.8255,,,,
-72.3615,,,,
,,,,
,,,,
,,,,
,,,,
-77.3533,,,,
,,,,
-5.9211,,,,
79.8457,,,,
,,,,
,,,,
-5.9211,,,,
-32.3702,-49.5041,99.7777,,
-78.4340,-38.1830,,,
,,,,
-6.8414,,,,
100.5558,173.9809,,,
,,,,
,,,,
5.7476,,,,
,,,,
,,,,
-22.1450,-84.7883,64.8454,,
-98.8850,329.7624,1677.2228,,
-5.9211,,,,
12.7460,-5.9211,,,
,,,,
,,,,
-97.0065,166.8925,,,
121.9686,,,,
,,,,
,,,,
-6.8414,,,,
-91.1477,75.5305,,,
-88.8388,,,,
,,,,
,,,,
-85.3252,137.4501,,,
118.8012,-7.5586,26.0219,,
,,,,
,,,,
-87.0282,695.2327,70.2114,,
-79.4220,,,,
-94.3634,1201.2899,36.5237,,
77.5518,,,,
,,,,
,,,,
-32.7188,,,,
-85.1007,64.8454,,,
,,,,
,,,,
65.9009,,,,
66.7153,,,,
83.0477,,,,
,,,,
-14.4273,144.0636,-84.0178,,
,,,,
,,,,
,,,,
83.5430,,,,
,,,,
-94.6293,1108.8660,,,
,,,,
-91.9065,1168.9782,,,
,,,,
,,,,
,,,,
,,,,
59.4851,,,,
-89.8189,620.7509,,,
-27.1655,,,,
78.4095,,,,
-55.1285,49.5735,,,
,,,,
-87.5168,64.8454,,,
,,,,
,,,,
,,,,
,,,,
-10.3568,,,,
-5.9211,,,,
,,,,
,,,,
74.0109,,,,
142.0558,-4.5524,-76.3822,88.3651,
-40.5302,75.7047,,,
-71.5960,-71.5872,,,
-92.2343,548.4215,,,
,,,,
73.5695,,,,
,,,,
2.6794,,,,
-76.4052,-45.2038,,,
71.9050,,,,
-49.0891,-34.9355,699.6390,,
,,,,
,,,,
75.6907,,,,
-31.5418,-14.8943,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-91.7640,875.1695,,,
,,,,
503.4472,,,,
81.6463,,,,
,,,,
,,,,
,,,,
-6.8414,,,,
-46.4710,,,,
,,,,
-73.9742,,,,
-93.2841,550.6449,212.0542,,
,,,,
,,,,
-80.4773,,,,
-75.2774,,,,
8.6774,,,,
-95.8467,2437.9565,,,
-22.6133,,,,
-23.8548,-96.9503,116.8816,368.0814,
-6.9846,,,,
,,,,
-91.9065,1168.9782,,,
,,,,
-35.1887,,,,
-94.1249,3081.5861,19.2293,,
,,,,
-5.9211,,,,
,,,,
40.2153,-12.9250,-68.0502,165.6318,
-85.1195,1342.3190,-20.9545,,
,,,,
,,,,
-33.2672,-59.0429,,,
-92.6862,,,,
,,,,
,,,,
-93.9299,1309.7307,62.0282,,
30.7420,,,,
-85.2472,,,,
,,,,
,,,,
83.0477,,,,
,,,,
,,,,
,,,,
83.0477,,,,
-79.2760,27.2634,-56.0220,531.2325,
18.9822,,,,
-88.1161,-46.7590,28.9287,1924.4145,
-14.4310,22.1612,,,
,,,,
-18.7680,-82.0830,88.7076,,
-96.3817,88.3947,,,
,,,,
,,,,
,,,,
-66.3309,89.7714,29.2995,-79.7759,890.8976
-49.2121,,,,
,,,,
76.0218,,,,
,,,,
-15.1485,-86.9871,205.0795,,
238.2379,,,,
,,,,
-89.1156,225.3225,387.5848,,
-58.2523,8.1873,,,
-69.7430,409.0538,-92.6703,616.2062,
,,,,
-75.3750,405.2687,-15.5226,,
257.4560,,,,
,,,,
-60.5066,235.9432,,,
94.4456,-42.9901,,,
,,,,
,,,,
-38.6262,-59.6574,-84.4533,3614.5607,
,,,,
,,,,
,,,,
-74.6807,1208.5193,,,
116.8816,,,,
-62.9225,-24.4477,,,
179.0463,,,,
83.0477,,,,
75.0273,,,,
-6.8414,,,,
-6.8414,,,,
-83.2970,-58.7887,,,
15.7426,,,,
-6.8414,,,,
-83.9558,657.3992,,,
-88.1138,270.7875,,,
-73.3630,,,,
,,,,
-33.6686,,,,
102.9163,,,,
-97.6861,1243.7728,,,
11.9170,-5.9211,,,
,,,,
71.5476,,,,
-91.9065,1168.9782,,,
57.7924,,,,
86.6385,,,,
,,,,
-85.6129,-80.2720,1803.4674,,
-76.6851,3219.9575,-83.9474,-65.6190,709.7658
-6.8414,,,,
,,,,
89.5769,,,,
,,,,
-36.3683,-40.0300,,,
-5.9211,,,,
-8.0752,,,,
-6.8414,,,,
404.2829,-68.9067,,,
,,,,
,,,,
31.8739,,,,
-0.1111,,,,
111.3987,-24.3576,49.4679,,
,,,,
,,,,
,,,,
62.0197,,,,
-68.9067,,,,
66.7153,,,,
26.9099,75.1736,-86.4785,4219.1121,-63.1057
,,,,
,,,,
79.8457,,,,
,,,,
67.1076,,,,
-64.5030,148.4667,,,
,,,,
55.6579,,,,
,,,,
,,,,
,,,,
-90.4552,233.9072,,,
-84.9579,,,,
7.2203,,,,
246.6923,,,,
35.2952,-62.1788,381.9462,,
,,,,
-77.8692,9.8286,70.4770,,
-85.0157,,,,
-17.4542,,,,
,,,,
3.7776,,,,
-25.0483,-57.1590,707.8286,,
,,,,
,,,,
-91.9065,1168.9782,,,
-81.2068,345.4221,27.0476,,
,,,,
83.0477,,,,
,,,,
83.0477,,,,
-6.8414,,,,
-84.4714,-87.7211,858.9332,,
,,,,
,,,,
-90.0094,,,,
-66.5165,180.9707,,,
-5.9211,,,,
-99.0283,3614.5607,,,
,,,,
,,,,
127.3392,,,,
-88.7269,225.3225,290.0678,,
-90.0094,,,,
,,,,
,,,,
7.7951,,,,
57.8238,,,,
,,,,
,,,,
-6.8414,,,,
-27.1655,,,,
-59.8366,-58.7887,,,
-17.6769,127.8817,,,
,,,,
-93.2586,-4.1067,,,
,,,,
-6.8414,,,,
,,,,
-78.9568,788.2848,,,
,,,,
,,,,
,,,,
,,,,
-35.8903,-80.5268,2124.7250,,
-94.5845,95.4579,123.0557,,
-96.8055,705.9107,,,
,,,,
,,,,
80.3701,,,,
-77.1270,659.0858,-93.9153,1988.0413,
,,,,
,,,,
-67.4317,250.0819,,,
,,,,
14.8234,,,,
,,,,
,,,,
20.4924,-20.8139,8.1999,,
26.8392,,,,
-72.4658,,,,
-25.3542,,,,
26.8392,-62.1788,-84.4533,4342.9060,
-68.9067,,,,
-72.8740,77.4486,-64.5060,6718.8966,-59.1715
,,,,
,,,,
-80.3456,-17.5773,,,
,,,,
,,,,
-95.5578,460.8258,,,
-45.6139,,,,
,,,,
,,,,
,,,,
311.5228,-89.6380,-49.0946,-63.3517,1016.7960
,,,,
,,,,
42.1161,43.6845,-35.7781,,
,,,,
238.2379,,,,
,,,,
1047.9852,,,,
,,,,
-34.0656,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-6.8414,,,,
-91.9065,1168.9782,,,
,,,,
-3.4553,-34.4772,,,
129.2939,,,,
,,,,
83.0477,,,,
-29.6600,-20.1386,-63.3677,,
,,,,
-79.4842,150.7579,,,
,,,,
-31.8739,,,,
,,,,
,,,,
80.3701,,,,
-43.8302,,,,
,,,,
-75.9337,282.7717,,,
-8.4338,,,,
-66.7306,,,,
-68.4823,-31.5947,178.0955,,
,,,,
-51.0552,27.8578,,,
-2.1834,,,,
-94.0989,,,,
,,,,
-79.2528,201.3790,,,
,,,,
,,,,
,,,,
83.0477,,,,
-91.5109,75.8044,,,
57.8238,,,,
79.2850,,,,
,,,,
93.3778,,,,
,,,,
-46.9326,9.8491,-78.1576,1210.7753,-52.8394
-5.4701,,,,
-78.7894,6.7706,,,
,,,,
,,,,
-97.7274,1097.1794,,,
,,,,
-6.8414,,,,
,,,,
-46.0259,,,,
-18.9931,19.6588,-43.4315,71.9050,182.0392
-91.9065,1168.9782,,,
79.8467,,,,
185.3883,,,,
,,,,
,,,,
-60.4869,132.3768,,,
,,,,
,,,,
-95.3866,,,,
,,,,
83.0477,,,,
